endpoint,predicate,local_name,usage_count,text
linkedTCGA-A,http://tcga.deri.ie/schema/family_history_cancer_indicator,family_history_cancer_indicator,363,http://tcga.deri.ie/schema/family_history_cancer_indicator family_history_cancer_indicator family history cancer indicator family history cancer indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/family_history_brain_tumor,family_history_brain_tumor,363,http://tcga.deri.ie/schema/family_history_brain_tumor family_history_brain_tumor family history brain tumor family history brain tumor linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/asthma_eczema_allergy_first_dx,asthma_eczema_allergy_first_dx,363,http://tcga.deri.ie/schema/asthma_eczema_allergy_first_dx asthma_eczema_allergy_first_dx asthma eczema allergy first dx asthma eczema allergy first dx linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/allergy_food_dx_type,allergy_food_dx_type,363,http://tcga.deri.ie/schema/allergy_food_dx_type allergy_food_dx_type allergy food dx type allergy food dx type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/allergy_food_dx_indicator,allergy_food_dx_indicator,363,http://tcga.deri.ie/schema/allergy_food_dx_indicator allergy_food_dx_indicator allergy food dx indicator allergy food dx indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/allergy_food_dx_age,allergy_food_dx_age,363,http://tcga.deri.ie/schema/allergy_food_dx_age allergy_food_dx_age allergy food dx age allergy food dx age linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/allergy_animals_insects_dx_type,allergy_animals_insects_dx_type,363,http://tcga.deri.ie/schema/allergy_animals_insects_dx_type allergy_animals_insects_dx_type allergy animals insects dx type allergy animals insects dx type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/allergy_animals_insects_dx_indicator,allergy_animals_insects_dx_indicator,363,http://tcga.deri.ie/schema/allergy_animals_insects_dx_indicator allergy_animals_insects_dx_indicator allergy animals insects dx indicator allergy animals insects dx indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/allergy_animals_insects_dx_age,allergy_animals_insects_dx_age,363,http://tcga.deri.ie/schema/allergy_animals_insects_dx_age allergy_animals_insects_dx_age allergy animals insects dx age allergy animals insects dx age linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/weight_kg_at_diagnosis,weight_kg_at_diagnosis,342,http://tcga.deri.ie/schema/weight_kg_at_diagnosis weight_kg_at_diagnosis weight kg at diagnosis weight kg at diagnosis linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/tumor_tissue_site_other,tumor_tissue_site_other,342,http://tcga.deri.ie/schema/tumor_tissue_site_other tumor_tissue_site_other tumor tissue site other tumor tissue site other linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/tumor_focality,tumor_focality,342,http://tcga.deri.ie/schema/tumor_focality tumor_focality tumor focality tumor focality linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/submitted_tumor_dx_days_to,submitted_tumor_dx_days_to,342,http://tcga.deri.ie/schema/submitted_tumor_dx_days_to submitted_tumor_dx_days_to submitted tumor dx days to submitted tumor dx days to linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/primary_multiple_at_dx,primary_multiple_at_dx,342,http://tcga.deri.ie/schema/primary_multiple_at_dx primary_multiple_at_dx primary multiple at dx primary multiple at dx linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/primary_melanoma_tumor_ulceration,primary_melanoma_tumor_ulceration,342,http://tcga.deri.ie/schema/primary_melanoma_tumor_ulceration primary_melanoma_tumor_ulceration primary melanoma tumor ulceration primary melanoma tumor ulceration linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/primary_melanoma_skin_type,primary_melanoma_skin_type,342,http://tcga.deri.ie/schema/primary_melanoma_skin_type primary_melanoma_skin_type primary melanoma skin type primary melanoma skin type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/primary_melanoma_mitotic_rate,primary_melanoma_mitotic_rate,342,http://tcga.deri.ie/schema/primary_melanoma_mitotic_rate primary_melanoma_mitotic_rate primary melanoma mitotic rate primary melanoma mitotic rate linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/primary_melanoma_known_dx,primary_melanoma_known_dx,342,http://tcga.deri.ie/schema/primary_melanoma_known_dx primary_melanoma_known_dx primary melanoma known dx primary melanoma known dx linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/primary_at_dx_count,primary_at_dx_count,342,http://tcga.deri.ie/schema/primary_at_dx_count primary_at_dx_count primary at dx count primary at dx count linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/other_diagnosis,other_diagnosis,342,http://tcga.deri.ie/schema/other_diagnosis other_diagnosis other diagnosis other diagnosis linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/new_tumor_event_prior_to_bcr_tumor,new_tumor_event_prior_to_bcr_tumor,342,http://tcga.deri.ie/schema/new_tumor_event_prior_to_bcr_tumor new_tumor_event_prior_to_bcr_tumor new tumor event prior to bcr tumor new tumor event prior to bcr tumor linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/metastatic_tumor_site,metastatic_tumor_site,342,http://tcga.deri.ie/schema/metastatic_tumor_site metastatic_tumor_site metastatic tumor site metastatic tumor site linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ldh_level,ldh_level,342,http://tcga.deri.ie/schema/ldh_level ldh_level ldh level ldh level linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ifn_tx_90_days_prior_to_resection,ifn_tx_90_days_prior_to_resection,342,http://tcga.deri.ie/schema/ifn_tx_90_days_prior_to_resection ifn_tx_90_days_prior_to_resection ifn tx 90 days prior to resection ifn tx 90 days prior to resection linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/history_neoadjuvant_tx_type,history_neoadjuvant_tx_type,342,http://tcga.deri.ie/schema/history_neoadjuvant_tx_type history_neoadjuvant_tx_type history neoadjuvant tx type history neoadjuvant tx type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/height_cm_at_diagnosis,height_cm_at_diagnosis,342,http://tcga.deri.ie/schema/height_cm_at_diagnosis height_cm_at_diagnosis height cm at diagnosis height cm at diagnosis linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/clark_level_at_diagnosis,clark_level_at_diagnosis,342,http://tcga.deri.ie/schema/clark_level_at_diagnosis clark_level_at_diagnosis clark level at diagnosis clark level at diagnosis linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/breslow_thickness_at_diagnosis,breslow_thickness_at_diagnosis,342,http://tcga.deri.ie/schema/breslow_thickness_at_diagnosis breslow_thickness_at_diagnosis breslow thickness at diagnosis breslow thickness at diagnosis linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ajcc_tumor_pathologic_pt,ajcc_tumor_pathologic_pt,342,http://tcga.deri.ie/schema/ajcc_tumor_pathologic_pt ajcc_tumor_pathologic_pt ajcc tumor pathologic pt ajcc tumor pathologic pt linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ajcc_staging_edition,ajcc_staging_edition,342,http://tcga.deri.ie/schema/ajcc_staging_edition ajcc_staging_edition ajcc staging edition ajcc staging edition linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ajcc_pathologic_tumor_stage,ajcc_pathologic_tumor_stage,342,http://tcga.deri.ie/schema/ajcc_pathologic_tumor_stage ajcc_pathologic_tumor_stage ajcc pathologic tumor stage ajcc pathologic tumor stage linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ajcc_nodes_pathologic_pn,ajcc_nodes_pathologic_pn,342,http://tcga.deri.ie/schema/ajcc_nodes_pathologic_pn ajcc_nodes_pathologic_pn ajcc nodes pathologic pn ajcc nodes pathologic pn linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/ajcc_metastasis_pathologic_pm,ajcc_metastasis_pathologic_pm,342,http://tcga.deri.ie/schema/ajcc_metastasis_pathologic_pm ajcc_metastasis_pathologic_pm ajcc metastasis pathologic pm ajcc metastasis pathologic pm linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/age_at_diagnosis,age_at_diagnosis,342,http://tcga.deri.ie/schema/age_at_diagnosis age_at_diagnosis age at diagnosis age at diagnosis linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/course_number,course_number,311,http://tcga.deri.ie/schema/course_number course_number course number course number linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/bcr_radiation_uuid,bcr_radiation_uuid,311,http://tcga.deri.ie/schema/bcr_radiation_uuid bcr_radiation_uuid bcr radiation uuid bcr radiation uuid linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/followup_reason,followup_reason,296,http://tcga.deri.ie/schema/followup_reason followup_reason followup reason followup reason linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/followup_lost_to,followup_lost_to,296,http://tcga.deri.ie/schema/followup_lost_to followup_lost_to followup lost to followup lost to linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/progression_determined_by,progression_determined_by,275,http://tcga.deri.ie/schema/progression_determined_by progression_determined_by progression determined by progression determined by linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_new_tumor_event_after_initial_treatment,days_to_new_tumor_event_after_initial_treatment,275,http://tcga.deri.ie/schema/days_to_new_tumor_event_after_initial_treatment days_to_new_tumor_event_after_initial_treatment days to new tumor event after initial treatment days to new tumor event after initial treatment linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_additional_surgery_metastatic_procedure,days_to_additional_surgery_metastatic_procedure,275,http://tcga.deri.ie/schema/days_to_additional_surgery_metastatic_procedure days_to_additional_surgery_metastatic_procedure days to additional surgery metastatic procedure days to additional surgery metastatic procedure linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_additional_surgery_locoregional_procedure,days_to_additional_surgery_locoregional_procedure,275,http://tcga.deri.ie/schema/days_to_additional_surgery_locoregional_procedure days_to_additional_surgery_locoregional_procedure days to additional surgery locoregional procedure days to additional surgery locoregional procedure linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/additional_surgery_metastatic_procedure,additional_surgery_metastatic_procedure,275,http://tcga.deri.ie/schema/additional_surgery_metastatic_procedure additional_surgery_metastatic_procedure additional surgery metastatic procedure additional surgery metastatic procedure linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/additional_surgery_locoregional_procedure,additional_surgery_locoregional_procedure,275,http://tcga.deri.ie/schema/additional_surgery_locoregional_procedure additional_surgery_locoregional_procedure additional surgery locoregional procedure additional surgery locoregional procedure linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/additional_pharmaceutical_therapy,additional_pharmaceutical_therapy,275,http://tcga.deri.ie/schema/additional_pharmaceutical_therapy additional_pharmaceutical_therapy additional pharmaceutical therapy additional pharmaceutical therapy linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_type_other,radiation_type_other,272,http://tcga.deri.ie/schema/radiation_type_other radiation_type_other radiation type other radiation type other linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_total_dose,radiation_total_dose,272,http://tcga.deri.ie/schema/radiation_total_dose radiation_total_dose radiation total dose radiation total dose linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_therapy_type,radiation_therapy_type,272,http://tcga.deri.ie/schema/radiation_therapy_type radiation_therapy_type radiation therapy type radiation therapy type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_therapy_started_days_to,radiation_therapy_started_days_to,272,http://tcga.deri.ie/schema/radiation_therapy_started_days_to radiation_therapy_started_days_to radiation therapy started days to radiation therapy started days to linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_therapy_site,radiation_therapy_site,272,http://tcga.deri.ie/schema/radiation_therapy_site radiation_therapy_site radiation therapy site radiation therapy site linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_therapy_ongoing_indicator,radiation_therapy_ongoing_indicator,272,http://tcga.deri.ie/schema/radiation_therapy_ongoing_indicator radiation_therapy_ongoing_indicator radiation therapy ongoing indicator radiation therapy ongoing indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_therapy_ended_days_to,radiation_therapy_ended_days_to,272,http://tcga.deri.ie/schema/radiation_therapy_ended_days_to radiation_therapy_ended_days_to radiation therapy ended days to radiation therapy ended days to linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_adjuvant_units,radiation_adjuvant_units,272,http://tcga.deri.ie/schema/radiation_adjuvant_units radiation_adjuvant_units radiation adjuvant units radiation adjuvant units linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_adjuvant_fractions_total,radiation_adjuvant_fractions_total,272,http://tcga.deri.ie/schema/radiation_adjuvant_fractions_total radiation_adjuvant_fractions_total radiation adjuvant fractions total radiation adjuvant fractions total linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/new_tumor_event_surgery_met,new_tumor_event_surgery_met,263,http://tcga.deri.ie/schema/new_tumor_event_surgery_met new_tumor_event_surgery_met new tumor event surgery met new tumor event surgery met linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/new_tumor_event_surgery_days_to_met,new_tumor_event_surgery_days_to_met,263,http://tcga.deri.ie/schema/new_tumor_event_surgery_days_to_met new_tumor_event_surgery_days_to_met new tumor event surgery days to met new tumor event surgery days to met linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/new_tumor_event_surgery_days_to_loco,new_tumor_event_surgery_days_to_loco,263,http://tcga.deri.ie/schema/new_tumor_event_surgery_days_to_loco new_tumor_event_surgery_days_to_loco new tumor event surgery days to loco new tumor event surgery days to loco linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/lost_follow_up,lost_follow_up,247,http://tcga.deri.ie/schema/lost_follow_up lost_follow_up lost follow up lost follow up linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/followup_treatment_success,followup_treatment_success,247,http://tcga.deri.ie/schema/followup_treatment_success followup_treatment_success followup treatment success followup treatment success linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/followup_case_report_form_submission_reason,followup_case_report_form_submission_reason,247,http://tcga.deri.ie/schema/followup_case_report_form_submission_reason followup_case_report_form_submission_reason followup case report form submission reason followup case report form submission reason linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/treatment_outcome_at_tcga_followup,treatment_outcome_at_tcga_followup,238,http://tcga.deri.ie/schema/treatment_outcome_at_tcga_followup treatment_outcome_at_tcga_followup treatment outcome at tcga followup treatment outcome at tcga followup linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/patient_death_reason,patient_death_reason,238,http://tcga.deri.ie/schema/patient_death_reason patient_death_reason patient death reason patient death reason linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_performance_status_follow_up_score,days_to_performance_status_follow_up_score,238,http://tcga.deri.ie/schema/days_to_performance_status_follow_up_score days_to_performance_status_follow_up_score days to performance status follow up score days to performance status follow up score linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/regimen_indication_notes,regimen_indication_notes,236,http://tcga.deri.ie/schema/regimen_indication_notes regimen_indication_notes regimen indication notes regimen indication notes linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/regimen_indication,regimen_indication,236,http://tcga.deri.ie/schema/regimen_indication regimen_indication regimen indication regimen indication linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/measure_of_response,measure_of_response,236,http://tcga.deri.ie/schema/measure_of_response measure_of_response measure of response measure of response linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/drug_name,drug_name,233,http://tcga.deri.ie/schema/drug_name drug_name drug name drug name linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_drug_therapy_start,days_to_drug_therapy_start,233,http://tcga.deri.ie/schema/days_to_drug_therapy_start days_to_drug_therapy_start days to drug therapy start days to drug therapy start linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/tx_on_clinical_trial,tx_on_clinical_trial,197,http://tcga.deri.ie/schema/tx_on_clinical_trial tx_on_clinical_trial tx on clinical trial tx on clinical trial linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/total_dose_units,total_dose_units,197,http://tcga.deri.ie/schema/total_dose_units total_dose_units total dose units total dose units linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/therapy_type_notes,therapy_type_notes,197,http://tcga.deri.ie/schema/therapy_type_notes therapy_type_notes therapy type notes therapy type notes linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/therapy_type,therapy_type,197,http://tcga.deri.ie/schema/therapy_type therapy_type therapy type therapy type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/therapy_ongoing,therapy_ongoing,197,http://tcga.deri.ie/schema/therapy_ongoing therapy_ongoing therapy ongoing therapy ongoing linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/prescribed_dose_units,prescribed_dose_units,197,http://tcga.deri.ie/schema/prescribed_dose_units prescribed_dose_units prescribed dose units prescribed dose units linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/number_cycles,number_cycles,197,http://tcga.deri.ie/schema/number_cycles number_cycles number cycles number cycles linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_drug_therapy_end,days_to_drug_therapy_end,197,http://tcga.deri.ie/schema/days_to_drug_therapy_end days_to_drug_therapy_end days to drug therapy end days to drug therapy end linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/clinical_trail_drug_classification,clinical_trail_drug_classification,197,http://tcga.deri.ie/schema/clinical_trail_drug_classification clinical_trail_drug_classification clinical trail drug classification clinical trail drug classification linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_radiation_therapy_start,days_to_radiation_therapy_start,75,http://tcga.deri.ie/schema/days_to_radiation_therapy_start days_to_radiation_therapy_start days to radiation therapy start days to radiation therapy start linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/subsequent_known_primaries,subsequent_known_primaries,58,http://tcga.deri.ie/schema/subsequent_known_primaries subsequent_known_primaries subsequent known primaries subsequent known primaries linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/units,units,39,http://tcga.deri.ie/schema/units units units units linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_type_notes,radiation_type_notes,39,http://tcga.deri.ie/schema/radiation_type_notes radiation_type_notes radiation type notes radiation type notes linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_type,radiation_type,39,http://tcga.deri.ie/schema/radiation_type radiation_type radiation type radiation type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_treatment_ongoing,radiation_treatment_ongoing,39,http://tcga.deri.ie/schema/radiation_treatment_ongoing radiation_treatment_ongoing radiation treatment ongoing radiation treatment ongoing linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_dosage,radiation_dosage,39,http://tcga.deri.ie/schema/radiation_dosage radiation_dosage radiation dosage radiation dosage linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/numfractions,numfractions,39,http://tcga.deri.ie/schema/numfractions numfractions numfractions numfractions linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_radiation_therapy_end,days_to_radiation_therapy_end,39,http://tcga.deri.ie/schema/days_to_radiation_therapy_end days_to_radiation_therapy_end days to radiation therapy end days to radiation therapy end linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/anatomic_treatment_site,anatomic_treatment_site,39,http://tcga.deri.ie/schema/anatomic_treatment_site anatomic_treatment_site anatomic treatment site anatomic treatment site linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/surgery_type,surgery_type,36,http://tcga.deri.ie/schema/surgery_type surgery_type surgery type surgery type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/surgery_indicator,surgery_indicator,36,http://tcga.deri.ie/schema/surgery_indicator surgery_indicator surgery indicator surgery indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_tx_indicator,radiation_tx_indicator,36,http://tcga.deri.ie/schema/radiation_tx_indicator radiation_tx_indicator radiation tx indicator radiation tx indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/radiation_tx_extent,radiation_tx_extent,36,http://tcga.deri.ie/schema/radiation_tx_extent radiation_tx_extent radiation tx extent radiation tx extent linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/rad_tx_to_site_of_primary_tumor,rad_tx_to_site_of_primary_tumor,36,http://tcga.deri.ie/schema/rad_tx_to_site_of_primary_tumor rad_tx_to_site_of_primary_tumor rad tx to site of primary tumor rad tx to site of primary tumor linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/other_malignancy_laterality,other_malignancy_laterality,36,http://tcga.deri.ie/schema/other_malignancy_laterality other_malignancy_laterality other malignancy laterality other malignancy laterality linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/other_malignancy_histological_type_text,other_malignancy_histological_type_text,36,http://tcga.deri.ie/schema/other_malignancy_histological_type_text other_malignancy_histological_type_text other malignancy histological type text other malignancy histological type text linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/other_malignancy_histological_type,other_malignancy_histological_type,36,http://tcga.deri.ie/schema/other_malignancy_histological_type other_malignancy_histological_type other malignancy histological type other malignancy histological type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/other_malignancy_anatomic_site_text,other_malignancy_anatomic_site_text,36,http://tcga.deri.ie/schema/other_malignancy_anatomic_site_text other_malignancy_anatomic_site_text other malignancy anatomic site text other malignancy anatomic site text linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/other_malignancy_anatomic_site,other_malignancy_anatomic_site,36,http://tcga.deri.ie/schema/other_malignancy_anatomic_site other_malignancy_anatomic_site other malignancy anatomic site other malignancy anatomic site linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/malignancy_type,malignancy_type,36,http://tcga.deri.ie/schema/malignancy_type malignancy_type malignancy type malignancy type linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/drug_tx_indicator,drug_tx_indicator,36,http://tcga.deri.ie/schema/drug_tx_indicator drug_tx_indicator drug tx indicator drug tx indicator linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/drug_tx_extent,drug_tx_extent,36,http://tcga.deri.ie/schema/drug_tx_extent drug_tx_extent drug tx extent drug tx extent linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_surgical_resection,days_to_surgical_resection,36,http://tcga.deri.ie/schema/days_to_surgical_resection days_to_surgical_resection days to surgical resection days to surgical resection linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/days_to_other_malignancy_dx,days_to_other_malignancy_dx,36,http://tcga.deri.ie/schema/days_to_other_malignancy_dx days_to_other_malignancy_dx days to other malignancy dx days to other malignancy dx linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/bcr_omf_uuid,bcr_omf_uuid,36,http://tcga.deri.ie/schema/bcr_omf_uuid bcr_omf_uuid bcr omf uuid bcr omf uuid linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/bcr_omf_barcode,bcr_omf_barcode,36,http://tcga.deri.ie/schema/bcr_omf_barcode bcr_omf_barcode bcr omf barcode bcr omf barcode linked tcga a
linkedTCGA-A,http://tcga.deri.ie/schema/country,country,31,http://tcga.deri.ie/schema/country country country country linked tcga a
